size,clauses,red. ratio,time_lumping,memory (MB),formula
6,18,0.09375,0.006308555603027344,0.026384353637695312,[(-x_1 v x_5) ^ (x_1 v x_5) ^ (x_0 v -x_4 v -x_5) ^ (-x_1 v x_3 v -x_0) ^ (-x_1 v -x_4 v -x_5) ^ (x_3 v -x_5 v x_4) ^ (x_3 v x_1 v -x_4) ^ (-x_4 v -x_2) ^ (x_3 v -x_4) ^ (x_1 v -x_5 v x_2) ^ (x_3 v -x_5 v -x_2) ^ (x_0 v -x_2 v -x_3) ^ (x_3 v -x_5 v x_0) ^ (-x_1 v x_4 v x_2) ^ (-x_1 v -x_5 v -x_0) ^ (-x_1 v -x_3 v x_0) ^ (x_1 v x_4) ^ (-x_4 v -x_5 v -x_3)]
6,10,0.078125,0.004939556121826172,0.023923873901367188,[(x_5 v -x_3 v -x_0) ^ (-x_0 v x_5 v -x_3) ^ (-x_1 v -x_4 v -x_0) ^ (x_1 v -x_4 v -x_2) ^ (x_0 v -x_5 v -x_2) ^ (x_3 v x_1 v -x_4) ^ (x_3 v -x_1 v -x_0) ^ (-x_1 v -x_2 v -x_3) ^ (x_0 v -x_2 v -x_3) ^ (-x_1 v x_4 v x_2)]
6,10,0.0625,0.004791259765625,0.022710800170898438,[(x_4 v x_2 v -x_3) ^ (x_1 v -x_4 v -x_0) ^ (-x_1 v -x_5 v x_0) ^ (-x_2 v x_1 v -x_5) ^ (x_3 v x_4 v x_5) ^ (x_0 v -x_2 v -x_3) ^ (x_1 v -x_2 v x_4) ^ (x_1 v x_2 v -x_3) ^ (-x_4 v -x_2 v -x_3) ^ (-x_2 v x_5 v -x_3)]
6,9,0.078125,0.003676176071166992,0.024534225463867188,[(x_0 v x_4 v x_5) ^ (-x_1 v -x_5 v -x_2) ^ (x_3 v -x_4 v x_2) ^ (-x_4 v x_2 v -x_3) ^ (x_3 v -x_5) ^ (-x_1 v -x_0) ^ (x_1 v x_4 v x_5) ^ (x_3 v -x_1 v -x_4) ^ (-x_2 v x_5 v -x_3)]
6,13,0.078125,0.00467681884765625,0.026243209838867188,[(x_1 v -x_4 v -x_0) ^ (-x_1 v -x_5 v -x_2) ^ (x_5 v -x_4 v x_2) ^ (x_3 v x_4 v -x_2) ^ (x_0 v -x_3) ^ (-x_1 v -x_4 v x_5) ^ (-x_1 v x_4 v x_2) ^ (x_1 v -x_2 v x_5) ^ (x_3 v x_1 v x_5) ^ (x_0 v x_1) ^ (x_1 v x_2 v -x_3) ^ (x_3 v -x_4 v -x_2) ^ (x_0 v -x_1 v x_2)]
6,14,0.09375,0.005908012390136719,0.026220321655273438,[(x_1 v -x_2) ^ (-x_4 v -x_0) ^ (x_0 v -x_1 v x_4) ^ (x_0 v x_1 v -x_4) ^ (x_5 v -x_0) ^ (x_1 v x_4 v -x_0) ^ (-x_5 v x_2 v -x_3) ^ (x_3 v x_1) ^ (x_3 v -x_5 v x_0) ^ (-x_4 v x_2 v -x_3) ^ (-x_1 v x_4 v -x_3) ^ (-x_1 v x_2 v -x_0) ^ (-x_4 v x_5 v -x_0) ^ (-x_4 v -x_5 v -x_3)]
6,9,0.109375,0.0037550926208496094,0.027212142944335938,[(-x_1 v x_5) ^ (x_3 v x_5 v x_2) ^ (-x_1 v -x_4 v -x_2) ^ (-x_2 v x_5 v -x_3) ^ (x_0 v -x_1 v -x_3) ^ (x_4 v x_5) ^ (x_0 v x_1) ^ (-x_2 v x_5 v x_4) ^ (-x_2 v x_5)]
6,8,0.0625,0.003634214401245117,0.024053573608398438,[(x_0 v x_1 v -x_4) ^ (x_0 v -x_4 v -x_2) ^ (x_3 v -x_4 v -x_0) ^ (-x_5 v -x_2) ^ (x_0 v x_4 v -x_2) ^ (x_1 v -x_5 v -x_0) ^ (-x_1 v x_2 v x_5) ^ (-x_2 v x_5)]
6,13,0.09375,0.004718303680419922,0.026929855346679688,[(x_3 v x_1 v -x_2) ^ (-x_5 v -x_0) ^ (-x_4 v -x_5) ^ (x_0 v -x_1) ^ (x_3 v x_4 v x_5) ^ (x_2 v x_5 v -x_3) ^ (x_1 v x_2) ^ (x_0 v x_1 v x_3) ^ (x_5 v -x_3) ^ (x_4 v -x_3) ^ (x_0 v x_3) ^ (x_0 v -x_1 v -x_5) ^ (x_0 v x_1 v x_5)]
6,7,0.078125,0.004353523254394531,0.024335861206054688,[(x_0 v -x_3) ^ (x_1 v -x_5 v -x_3) ^ (x_3 v -x_4) ^ (x_1 v -x_4 v -x_3) ^ (x_4 v x_2 v -x_0) ^ (-x_4 v -x_2 v -x_3) ^ (x_5 v x_4 v x_2)]
6,17,0.140625,0.006549358367919922,0.028604507446289062,[(-x_4 v -x_5 v -x_0) ^ (x_1 v -x_2) ^ (-x_1 v x_4 v -x_2) ^ (x_1 v -x_4 v -x_5) ^ (x_0 v -x_5 v -x_2) ^ (x_3 v -x_2 v x_4) ^ (-x_5 v -x_0) ^ (x_1 v -x_4) ^ (x_0 v -x_1 v -x_3) ^ (x_1 v -x_5) ^ (-x_0 v -x_5 v x_4) ^ (x_0 v x_1 v x_5) ^ (x_0 v x_1 v -x_2) ^ (x_0 v -x_4) ^ (x_3 v x_4) ^ (x_3 v -x_4 v -x_2) ^ (-x_2 v x_5 v -x_3)]
6,16,0.109375,0.0063321590423583984,0.028306961059570312,[(x_1 v x_2 v -x_0) ^ (x_0 v -x_2) ^ (-x_1 v x_2 v -x_3) ^ (x_0 v -x_4 v x_3) ^ (-x_1 v -x_3 v -x_0) ^ (x_0 v -x_4 v -x_2) ^ (x_1 v -x_4 v x_5) ^ (-x_1 v -x_5) ^ (x_1 v x_4 v -x_0) ^ (x_3 v x_1) ^ (x_0 v x_2) ^ (-x_1 v x_4 v x_0) ^ (x_1 v x_2 v -x_3) ^ (-x_0 v x_4 v -x_3) ^ (-x_4 v -x_2 v x_5) ^ (x_4 v -x_3)]
6,10,0.09375,0.004185199737548828,0.027479171752929688,[(x_3 v x_1 v -x_5) ^ (-x_4 v -x_5 v -x_0) ^ (-x_5 v x_2 v x_4) ^ (-x_2 v x_5 v -x_0) ^ (x_0 v x_3) ^ (x_3 v x_1 v x_2) ^ (-x_3 v -x_0) ^ (x_3 v -x_4 v x_5) ^ (x_3 v x_2 v x_0) ^ (x_0 v x_1 v -x_3)]
6,18,0.078125,0.006337165832519531,0.026262283325195312,[(x_4 v x_2 v -x_3) ^ (x_3 v x_5) ^ (-x_0 v x_5 v -x_3) ^ (-x_1 v -x_4 v -x_0) ^ (x_5 v -x_4 v x_2) ^ (x_0 v x_4 v -x_3) ^ (x_0 v x_1 v -x_5) ^ (-x_2) ^ (x_2 v x_4 v x_5) ^ (-x_1 v -x_5 v x_4) ^ (-x_4) ^ (x_3 v -x_5 v x_0) ^ (x_3 v -x_5) ^ (x_4 v x_2 v -x_0) ^ (-x_5 v -x_3) ^ (-x_1 v -x_2 v x_4) ^ (x_4 v x_2) ^ (x_0 v x_1 v -x_3)]
6,17,0.09375,0.005846500396728516,0.025667190551757812,[(x_3 v x_4 v x_2) ^ (x_2 v -x_0) ^ (-x_1 v -x_4 v -x_0) ^ (x_5 v -x_4 v x_2) ^ (x_4 v x_5 v -x_3) ^ (-x_1 v x_2 v x_0) ^ (x_0 v -x_2 v x_5) ^ (-x_1 v -x_2 v -x_3) ^ (x_3 v x_4 v x_5) ^ (-x_1 v x_5 v -x_0) ^ (x_3 v x_1 v x_0) ^ (x_3 v x_2) ^ (x_0 v -x_1 v -x_2) ^ (x_1 v -x_2 v x_5) ^ (x_5 v x_1 v x_2) ^ (x_1 v x_5 v -x_3) ^ (x_3 v -x_1 v x_0)]
6,11,0.109375,0.005070209503173828,0.026403427124023438,[(-x_1 v x_5) ^ (-x_5 v x_2) ^ (-x_1 v -x_4) ^ (-x_1 v x_5 v -x_0) ^ (-x_4 v -x_5 v x_2) ^ (x_3 v x_0) ^ (-x_1 v x_4 v x_2) ^ (-x_1 v -x_4 v x_2) ^ (-x_2 v x_5 v x_4) ^ (-x_1 v -x_2 v -x_0) ^ (x_0 v -x_1 v x_2)]
6,18,0.109375,0.0059511661529541016,0.028573989868164062,[(x_0 v x_4 v x_5) ^ (-x_1 v x_2 v -x_3) ^ (x_1 v -x_2 v -x_3) ^ (x_4 v x_2) ^ (x_3 v -x_1 v -x_0) ^ (x_4 v x_5 v -x_0) ^ (x_1 v -x_4 v x_5) ^ (x_1 v -x_4) ^ (x_3 v x_1) ^ (-x_1 v -x_5 v x_2) ^ (-x_1 v x_2) ^ (x_0 v -x_1 v -x_2) ^ (-x_5 v x_2 v -x_0) ^ (-x_1 v -x_5 v -x_0) ^ (-x_1 v x_3) ^ (-x_1 v -x_4 v -x_3) ^ (-x_1 v -x_2 v -x_0) ^ (-x_2 v x_5 v -x_3)]
6,7,0.078125,0.003995418548583984,0.024923324584960938,[(x_0 v x_4 v x_5) ^ (x_3 v -x_2) ^ (-x_2 v x_4) ^ (-x_5 v -x_2) ^ (-x_1 v x_2) ^ (x_3 v x_5 v -x_0) ^ (x_0 v x_1 v x_3)]
6,15,0.109375,0.005879640579223633,0.026334762573242188,[(x_1 v x_4 v x_2) ^ (x_2 v -x_3) ^ (x_0 v x_5) ^ (x_3 v -x_5 v x_4) ^ (-x_1 v x_2 v x_0) ^ (x_1 v -x_5 v -x_3) ^ (-x_1 v -x_5 v x_4) ^ (x_2 v x_4 v x_5) ^ (x_3 v x_2) ^ (x_1 v -x_4 v -x_3) ^ (x_0 v x_5 v -x_3) ^ (-x_5 v -x_2 v x_4) ^ (-x_1 v x_2 v x_3) ^ (x_1 v x_5 v -x_3) ^ (x_1 v x_5 v -x_0)]
6,12,0.078125,0.0044786930084228516,0.024923324584960938,[(x_3 v x_2 v x_5) ^ (x_0 v -x_5 v -x_3) ^ (-x_1 v -x_4 v -x_0) ^ (x_0 v -x_2) ^ (x_2) ^ (-x_1 v x_2 v x_0) ^ (x_5 v -x_0) ^ (x_1 v x_4 v -x_0) ^ (x_1 v -x_5 v -x_0) ^ (x_0 v -x_5 v x_3) ^ (x_0 v x_2) ^ (-x_4 v -x_2 v x_5)]
6,9,0.078125,0.004991292953491211,0.024923324584960938,[(x_3 v x_1 v -x_5) ^ (x_1 v -x_4 v -x_0) ^ (x_0 v x_4 v x_2) ^ (x_3 v -x_2 v x_4) ^ (x_0 v -x_1) ^ (-x_1 v x_5 v -x_3) ^ (x_3 v x_4 v -x_2) ^ (x_3 v x_1) ^ (-x_1 v x_3)]
6,14,0.109375,0.006528615951538086,0.027357101440429688,[(x_3 v x_4 v x_2) ^ (x_3 v x_1 v -x_2) ^ (x_1 v -x_3) ^ (x_3 v -x_2 v x_0) ^ (-x_5 v -x_2 v x_4) ^ (-x_1 v x_5 v x_2) ^ (x_3 v -x_5) ^ (-x_1 v x_2 v x_3) ^ (x_0 v x_5 v -x_3) ^ (x_0 v x_1 v x_3) ^ (x_1 v x_2) ^ (x_4 v x_5) ^ (-x_4 v -x_3 v -x_0) ^ (x_0 v x_1 v x_4)]
6,11,0.09375,0.004155874252319336,0.025732040405273438,[(x_4 v x_2 v -x_3) ^ (x_3 v -x_5 v -x_0) ^ (x_2 v -x_0) ^ (x_0 v x_1 v -x_5) ^ (x_3 v -x_1 v x_4) ^ (x_1 v -x_4 v x_5) ^ (x_1 v -x_5 v -x_0) ^ (x_0 v -x_5 v x_2) ^ (x_4 v x_2) ^ (-x_4 v -x_5 v -x_3) ^ (-x_5 v x_2 v -x_0)]
6,9,0.078125,0.006265401840209961,0.022947311401367188,[(-x_1 v x_3 v -x_0) ^ (x_0 v -x_4 v x_3) ^ (x_3 v -x_2 v x_4) ^ (-x_2 v x_4 v -x_3) ^ (x_0 v x_5 v -x_3) ^ (x_0 v x_2) ^ (-x_0 v -x_5 v x_4) ^ (x_0 v x_1) ^ (x_0 v -x_4)]
6,10,0.09375,0.0038373470306396484,0.025167465209960938,[(x_3 v -x_2) ^ (x_1 v -x_2) ^ (x_3 v -x_2 v x_4) ^ (-x_1 v x_2 v x_0) ^ (x_3 v x_2) ^ (x_0 v x_2) ^ (x_1 v -x_2 v -x_0) ^ (x_0 v x_1 v -x_3) ^ (x_3 v x_2 v x_0) ^ (-x_2 v x_5)]
6,15,0.078125,0.0054891109466552734,0.026388168334960938,[(x_4 v x_2 v -x_3) ^ (-x_2 v x_4) ^ (x_3 v -x_1) ^ (x_0 v -x_2) ^ (-x_5 v x_2) ^ (x_2 v -x_3 v -x_0) ^ (x_3 v x_4 v x_5) ^ (x_1 v -x_4 v x_5) ^ (-x_5 v x_2 v -x_0) ^ (x_0 v x_5 v -x_3) ^ (-x_2 v -x_3 v x_4) ^ (x_0 v -x_5 v x_2) ^ (x_1 v -x_0) ^ (-x_0 v -x_4 v -x_3) ^ (-x_1 v x_4 v -x_0)]
6,7,0.078125,0.0034775733947753906,0.024312973022460938,[(x_0 v x_4 v x_5) ^ (x_0 v x_1 v -x_5) ^ (x_3 v -x_5 v x_4) ^ (x_3 v x_4 v x_0) ^ (x_4 v -x_0) ^ (x_1 v -x_4 v x_2) ^ (x_1 v x_4)]
6,11,0.078125,0.004807710647583008,0.024702072143554688,[(x_3 v -x_1) ^ (x_0 v x_5) ^ (x_4 v x_5 v -x_3) ^ (x_0 v x_1 v -x_4) ^ (x_3 v -x_4 v -x_2) ^ (-x_2 v -x_4 v -x_5) ^ (-x_4 v x_2 v -x_3) ^ (-x_1 v -x_5 v -x_0) ^ (x_1 v -x_2 v -x_0) ^ (-x_4 v -x_5 v -x_3) ^ (-x_2 v x_5 v -x_3)]
6,12,0.078125,0.004975557327270508,0.025190353393554688,[(x_3 v x_2 v x_5) ^ (x_3 v -x_1 v x_2) ^ (-x_4 v x_2 v -x_0) ^ (-x_2 v x_1 v -x_5) ^ (x_0 v -x_1 v x_5) ^ (x_2 v -x_3 v -x_0) ^ (-x_2 v x_5 v -x_0) ^ (-x_5 v -x_2 v x_4) ^ (x_3 v -x_2 v x_5) ^ (-x_1 v -x_5 v -x_0) ^ (-x_0 v -x_5 v x_4) ^ (x_3 v -x_4 v x_5)]
6,9,0.09375,0.004427194595336914,0.026853561401367188,[(-x_2 v -x_0) ^ (-x_1 v -x_5) ^ (-x_2 v x_4 v -x_3) ^ (x_1 v -x_4) ^ (-x_1 v x_4 v -x_3) ^ (x_1 v x_2) ^ (-x_1 v -x_5 v -x_0) ^ (x_4 v x_2 v -x_0) ^ (x_3 v -x_1 v -x_5)]
6,6,0.046875,0.0035469532012939453,0.023710250854492188,[(x_3 v -x_2) ^ (x_3 v -x_5 v -x_0) ^ (x_1 v x_4 v x_2) ^ (x_3 v x_0) ^ (x_0 v -x_4 v -x_3) ^ (x_1 v x_5 v -x_0)]
6,16,0.125,0.0060498714447021484,0.028200149536132812,[(x_0 v x_4 v x_5) ^ (x_3 v x_1 v -x_5) ^ (-x_1 v x_4 v -x_2) ^ (-x_1 v -x_4 v -x_0) ^ (x_0 v -x_2) ^ (x_0 v -x_1 v x_5) ^ (x_0 v -x_3) ^ (x_1 v -x_5 v -x_3) ^ (x_3 v -x_4) ^ (-x_2 v x_5 v -x_3) ^ (x_3 v x_1 v x_0) ^ (-x_4 v -x_5 v x_2) ^ (x_3 v x_0) ^ (x_1 v -x_4) ^ (-x_2 v -x_3) ^ (x_0 v x_1 v x_5)]
6,11,0.078125,0.0051038265228271484,0.025266647338867188,[(x_3 v -x_5 v -x_0) ^ (x_0 v -x_4 v -x_5) ^ (x_0 v -x_1 v x_4) ^ (-x_4 v -x_0) ^ (x_5 v x_2 v -x_3) ^ (x_1 v x_4 v -x_0) ^ (x_0 v x_1 v x_3) ^ (x_1 v x_2 v -x_3) ^ (-x_1 v -x_0) ^ (-x_4) ^ (x_3 v x_4 v -x_0)]
6,7,0.09375,0.006079912185668945,0.027318954467773438,[(-x_1 v -x_4 v -x_0) ^ (-x_4 v -x_5) ^ (x_3 v -x_5 v -x_2) ^ (x_3 v -x_4 v -x_5) ^ (-x_2 v -x_5 v -x_0) ^ (x_0 v x_3) ^ (x_0 v x_1 v -x_2)]
7,7,0.03125,0.00576329231262207,0.02919292449951172,[(x_5 v -x_4 v x_2) ^ (-x_4 v x_2 v -x_0) ^ (-x_1 v x_5 v -x_3) ^ (x_3 v x_6 v x_2) ^ (x_0 v x_5 v -x_3) ^ (x_0 v -x_5) ^ (-x_5 v -x_4 v -x_2)]
7,8,0.0546875,0.006217241287231445,0.036314964294433594,[(-x_0 v -x_3) ^ (x_1 v -x_4 v -x_2) ^ (x_0 v x_2 v -x_6) ^ (x_2 v -x_6) ^ (x_4 v -x_0) ^ (-x_1 v -x_5 v -x_0) ^ (-x_6 v x_4 v -x_0) ^ (-x_6 v x_2 v -x_3)]
7,20,0.0546875,0.015182733535766602,0.037116050720214844,[(x_5 v -x_3 v -x_6) ^ (x_6 v -x_4 v -x_5) ^ (x_6 v x_1 v x_4) ^ (-x_4 v -x_6 v -x_3) ^ (-x_5 v -x_2) ^ (x_0 v -x_5 v x_2) ^ (x_1 v x_5 v -x_6) ^ (-x_1 v -x_4 v -x_2) ^ (x_1 v -x_5 v -x_0) ^ (-x_4 v -x_6) ^ (-x_5 v -x_3) ^ (-x_4 v x_5 v -x_0) ^ (-x_4 v -x_5 v -x_3) ^ (x_3 v -x_2) ^ (-x_5 v x_2 v -x_6) ^ (x_3 v -x_4 v -x_6) ^ (x_6 v x_2 v -x_0) ^ (x_4 v -x_0) ^ (x_3 v x_5 v -x_6) ^ (x_4 v x_5 v -x_6)]
7,10,0.046875,0.007738828659057617,0.034338951110839844,[(-x_1 v x_4) ^ (-x_6 v -x_2 v -x_3) ^ (x_0 v x_4) ^ (x_0 v x_5 v -x_6) ^ (x_1 v -x_4) ^ (x_0 v x_2) ^ (x_1 v -x_5 v -x_6) ^ (-x_0 v -x_5 v x_4) ^ (x_3 v -x_1 v x_0) ^ (x_3 v -x_1 v -x_4)]
7,19,0.0703125,0.012755393981933594,0.038344383239746094,[(x_3 v x_2 v x_5) ^ (x_3 v -x_1 v x_5) ^ (x_3 v -x_1 v -x_6) ^ (x_6 v x_5 v x_2) ^ (x_6 v -x_4 v -x_0) ^ (-x_1 v -x_2 v -x_6) ^ (x_0 v x_6) ^ (-x_2 v -x_6) ^ (-x_4 v x_5 v -x_3) ^ (x_3 v -x_4 v x_0) ^ (x_3 v -x_5 v -x_2) ^ (x_1 v -x_0) ^ (x_0 v -x_3 v -x_6) ^ (-x_1 v -x_2 v -x_0) ^ (x_0 v x_3 v x_2) ^ (-x_1 v -x_4 v x_5) ^ (x_0 v -x_4 v x_2) ^ (x_3 v x_4 v -x_0) ^ (x_1 v x_4 v -x_3)]
7,8,0.0390625,0.006435871124267578,0.029631614685058594,[(x_6 v -x_2 v -x_3) ^ (-x_1 v x_4) ^ (x_0 v -x_5 v -x_3) ^ (-x_1 v -x_4) ^ (x_1 v -x_4) ^ (x_1 v x_2) ^ (x_3 v x_2 v x_0) ^ (x_0 v -x_5 v -x_6)]
7,14,0.0625,0.010619163513183594,0.037932395935058594,[(x_6) ^ (x_0 v -x_2) ^ (x_0 v -x_5 v -x_2) ^ (-x_0 v -x_5 v -x_3) ^ (x_3 v -x_1 v x_4) ^ (-x_2 v x_5 v -x_0) ^ (-x_0 v x_1 v -x_3) ^ (-x_1 v -x_5 v -x_3) ^ (x_0 v x_6 v -x_3) ^ (x_1 v -x_2 v -x_6) ^ (-x_1 v x_6 v -x_3) ^ (-x_6 v -x_3 v -x_0) ^ (-x_1 v -x_4 v -x_3) ^ (-x_1 v -x_2 v x_3)]
7,13,0.0390625,0.009498834609985352,0.032248497009277344,[(x_0 v x_5 v x_2) ^ (-x_1 v x_6 v x_2) ^ (-x_0 v -x_5 v -x_3) ^ (x_2 v x_5 v -x_6) ^ (x_0 v -x_5 v x_4) ^ (-x_2 v -x_5 v -x_0) ^ (-x_1 v -x_0) ^ (-x_1 v -x_3 v x_0) ^ (x_0 v x_2 v x_5) ^ (x_3 v x_1 v -x_0) ^ (x_1 v x_4) ^ (-x_2 v x_5) ^ (x_0 v -x_5 v -x_6)]
7,16,0.0625,0.011657953262329102,0.037558555603027344,[(x_1 v -x_4 v -x_0) ^ (x_3 v x_1 v -x_5) ^ (-x_4 v x_2) ^ (x_3 v x_4 v -x_0) ^ (-x_0 v x_4 v -x_6) ^ (-x_1 v x_2 v -x_3) ^ (x_0 v x_5) ^ (x_1 v -x_4 v -x_2) ^ (x_0 v -x_1 v x_4) ^ (x_6 v x_4 v x_2) ^ (x_0 v x_6 v -x_1) ^ (-x_1 v -x_5 v x_4) ^ (x_0 v x_2 v -x_3) ^ (x_3 v x_1 v -x_0) ^ (-x_3) ^ (x_0 v x_1 v -x_3)]
7,19,0.0625,0.013484954833984375,0.036772727966308594,[(-x_0 v -x_5 v -x_3) ^ (-x_5 v x_2 v -x_3) ^ (x_4 v -x_3) ^ (-x_4 v -x_6 v -x_0) ^ (x_6 v -x_2 v -x_0) ^ (x_3 v -x_5 v -x_6) ^ (-x_1 v -x_6 v x_0) ^ (x_6 v x_1 v x_5) ^ (x_6 v x_2) ^ (x_3 v x_4 v -x_6) ^ (x_0 v x_5) ^ (-x_6 v -x_3) ^ (-x_4 v x_2 v -x_6) ^ (x_3 v -x_2 v -x_6) ^ (x_2 v -x_3) ^ (-x_2 v -x_0) ^ (x_0 v -x_3) ^ (x_4 v -x_0) ^ (x_0 v -x_5 v -x_6)]
7,21,0.0625,0.018545150756835938,0.036047935485839844,[(x_3 v x_2 v x_5) ^ (-x_5 v -x_2 v -x_0) ^ (-x_1 v -x_2 v -x_3) ^ (x_2 v -x_6) ^ (x_6 v x_1) ^ (x_6 v -x_4 v -x_5) ^ (x_3 v -x_5 v -x_6) ^ (-x_4 v -x_3) ^ (x_1 v x_2 v -x_0) ^ (x_6 v -x_0) ^ (x_3 v x_6 v x_4) ^ (x_6 v x_4 v x_2) ^ (-x_1 v -x_4 v -x_2) ^ (x_1 v x_4 v -x_0) ^ (-x_2 v -x_4 v -x_5) ^ (-x_4 v -x_5 v -x_3) ^ (x_0 v x_4 v x_5) ^ (x_3 v -x_2 v -x_6) ^ (x_0 v x_4 v -x_6) ^ (-x_1 v x_6 v -x_0) ^ (-x_1 v x_5 v x_3)]
7,19,0.0625,0.01320338249206543,0.037085533142089844,[(-x_1 v -x_3 v -x_0) ^ (x_3 v x_4 v x_0) ^ (-x_1 v -x_5 v -x_3) ^ (x_0 v -x_4 v x_5) ^ (-x_1 v -x_2 v x_3) ^ (-x_5 v -x_3 v x_4) ^ (x_4 v -x_3 v -x_6) ^ (x_1 v -x_5 v -x_3) ^ (-x_2 v -x_6) ^ (x_3 v -x_4 v -x_0) ^ (x_6 v x_1 v x_5) ^ (-x_1 v x_2 v -x_0) ^ (x_6 v x_5 v -x_0) ^ (-x_4 v x_5 v -x_3) ^ (x_3 v -x_5 v x_0) ^ (x_3 v x_6 v -x_0) ^ (-x_1 v x_2 v -x_3) ^ (-x_1 v -x_5) ^ (-x_2 v x_5 v x_4)]
7,20,0.0625,0.01586151123046875,0.034323692321777344,[(x_0 v -x_2 v x_5) ^ (x_6 v x_1 v -x_4) ^ (x_3 v x_6 v -x_2) ^ (x_6 v -x_4 v -x_0) ^ (x_6 v -x_4 v x_5) ^ (x_3 v -x_5 v x_4) ^ (-x_1 v -x_6) ^ (-x_1 v x_2 v -x_0) ^ (x_1 v x_4) ^ (x_0 v -x_1) ^ (x_0 v x_5 v -x_6) ^ (x_0 v x_6 v -x_3) ^ (-x_5 v -x_2 v x_4) ^ (x_3 v x_1 v x_4) ^ (x_1 v -x_4 v -x_2) ^ (x_6 v -x_4 v -x_2) ^ (x_1 v -x_2 v -x_0) ^ (x_0 v x_3) ^ (-x_2 v x_5 v x_4) ^ (x_1 v -x_4 v -x_5)]
7,19,0.0546875,0.014522790908813477,0.035262107849121094,[(x_6 v x_2 v -x_3) ^ (-x_4 v -x_5 v -x_6) ^ (x_6 v x_5 v -x_3) ^ (x_0 v x_6 v -x_4) ^ (-x_1 v x_6 v -x_3) ^ (x_3 v x_5) ^ (-x_1 v -x_4 v x_3) ^ (-x_1 v x_4 v -x_2) ^ (x_3 v -x_4 v -x_0) ^ (x_4 v -x_6) ^ (x_0 v -x_1 v -x_5) ^ (-x_5 v -x_3) ^ (-x_6 v x_4 v -x_0) ^ (x_3 v x_1 v x_4) ^ (x_3 v -x_2 v -x_6) ^ (x_1 v -x_4 v -x_5) ^ (x_6 v -x_4 v x_2) ^ (x_5 v x_2 v -x_6) ^ (x_3 v x_4 v -x_0)]
7,9,0.046875,0.0070836544036865234,0.033217430114746094,[(-x_1 v x_4 v -x_2) ^ (x_0) ^ (x_6 v -x_2 v x_5) ^ (x_6 v x_4 v -x_3) ^ (x_3 v x_5 v -x_0) ^ (-x_6 v -x_2 v x_4) ^ (-x_1 v x_2 v x_3) ^ (x_1 v -x_6 v -x_3) ^ (-x_1 v x_6 v -x_2)]
7,12,0.046875,0.009302854537963867,0.034506797790527344,[(x_6 v -x_2 v -x_0) ^ (x_1 v x_4 v x_2) ^ (-x_4 v -x_5) ^ (x_6 v -x_4 v -x_0) ^ (x_3 v -x_1 v -x_0) ^ (-x_2 v -x_5 v -x_6) ^ (-x_4 v -x_5 v -x_6) ^ (x_1 v -x_5 v -x_0) ^ (x_1 v -x_2 v x_4) ^ (-x_1 v -x_4 v x_2) ^ (x_3 v -x_2 v -x_0) ^ (-x_1 v x_4 v -x_0)]
7,19,0.0625,0.013793230056762695,0.036543846130371094,[(-x_0 v -x_5 v -x_3) ^ (x_6 v x_1 v -x_4) ^ (-x_1 v -x_5 v -x_3) ^ (x_3 v -x_1 v x_6) ^ (x_4 v x_2) ^ (x_6 v x_1 v -x_5) ^ (x_0 v x_3 v x_5) ^ (-x_1 v -x_6 v -x_3) ^ (x_3 v x_4 v -x_6) ^ (x_6 v -x_5 v -x_3) ^ (x_0 v x_5) ^ (x_3 v x_2 v -x_0) ^ (-x_1 v -x_4) ^ (x_6 v x_5) ^ (-x_1 v -x_4 v -x_0) ^ (-x_1 v x_6 v x_4) ^ (-x_1 v x_5 v -x_3) ^ (-x_1 v -x_4 v x_0) ^ (x_3 v x_4)]
7,7,0.03125,0.007360696792602539,0.03023815155029297,[(-x_6 v x_5 v -x_0) ^ (-x_4 v -x_2 v -x_0) ^ (x_3 v x_6 v x_5) ^ (x_0 v x_6 v -x_4) ^ (-x_1 v x_6 v -x_2) ^ (-x_3 v -x_0) ^ (x_3 v x_4 v -x_0)]
7,16,0.0546875,0.012200117111206055,0.036063194274902344,[(x_4 v x_2 v -x_3) ^ (-x_1 v x_4 v -x_0) ^ (-x_1 v -x_4 v -x_5) ^ (x_0 v -x_2) ^ (-x_5 v x_2) ^ (x_1 v -x_3) ^ (-x_0 v -x_5 v -x_3) ^ (-x_5 v -x_3 v x_4) ^ (-x_4 v -x_5 v x_2) ^ (x_3 v x_1) ^ (-x_0 v -x_6) ^ (x_6 v -x_4 v x_2) ^ (x_4 v x_5) ^ (x_3 v x_1 v x_2) ^ (-x_5 v -x_4 v -x_2) ^ (x_0 v -x_5 v -x_6)]
7,11,0.0390625,0.007976055145263672,0.031928062438964844,[(x_3 v -x_2) ^ (-x_6 v -x_2 v -x_3) ^ (x_6 v x_2 v -x_3) ^ (-x_1 v x_6 v x_4) ^ (x_2 v -x_3 v -x_6) ^ (-x_2 v x_5 v -x_0) ^ (x_6 v x_1 v -x_4) ^ (-x_5 v -x_3 v -x_6) ^ (x_6 v x_5 v -x_0) ^ (x_0 v -x_4) ^ (-x_5 v -x_3 v x_4)]
