size,edges,red. ratio,time_lumping,memory (MB),graph
7,4,0.0390625,0.002390146255493164,0.02042388916015625,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(0, 1), (1, 2), (1, 3), (1, 5)])"
8,4,0.01953125,0.004610776901245117,0.034180641174316406,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(0, 7), (4, 6), (0, 4), (5, 6)])"
9,14,0.025390625,0.01018214225769043,0.08513069152832031,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 4), (3, 4), (2, 7), (8, 7), (4, 6), (8, 0), (1, 7), (8, 3), (4, 5), (0, 5), (8, 6), (0, 8), (4, 7), (3, 5)])"
10,22,0.0146484375,0.018853425979614258,0.15512466430664062,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(3, 7), (9, 2), (5, 7), (8, 0), (9, 5), (8, 3), (0, 5), (1, 6), (0, 8), (9, 7), (0, 7), (2, 4), (1, 2), (2, 7), (6, 7), (3, 5), (8, 4), (8, 1), (0, 9), (1, 4), (0, 6), (2, 3)])"
11,18,0.00732421875,0.0383150577545166,0.337127685546875,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(0, 7), (3, 4), (9, 3), (1, 5), (8, 7), (9, 1), (9, 6), (0, 3), (0, 9), (6, 7), (0, 2), (4, 5), (3, 6), (1, 6), (2, 5), (9, 7), (1, 9), (3, 5)])"
12,26,0.004638671875,0.0854194164276123,0.5958175659179688,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(4, 6), (8, 0), (9, 5), (8, 9), (10, 6), (0, 5), (8, 6), (10, 3), (1, 6), (0, 8), (2, 5), (8, 2), (8, 5), (10, 2), (9, 10), (1, 11), (2, 10), (6, 7), (9, 3), (8, 1), (8, 10), (10, 7), (1, 4), (11, 6), (1, 7), (1, 10)])"
13,27,0.00244140625,0.18127894401550293,1.2564163208007812,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 7), (4, 6), (9, 2), (5, 7), (8, 9), (8, 12), (1, 3), (2, 11), (1, 12), (4, 5), (12, 6), (5, 6), (11, 4), (10, 2), (9, 4), (0, 7), (10, 5), (10, 11), (2, 10), (8, 4), (8, 1), (8, 7), (9, 6), (0, 9), (0, 6), (11, 12), (1, 10)])"
14,30,0.00140380859375,0.33550262451171875,2.4438858032226562,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (3, 7), (4, 12), (12, 13), (9, 5), (8, 3), (0, 5), (10, 3), (8, 12), (9, 11), (2, 11), (10, 12), (1, 12), (12, 6), (5, 6), (3, 6), (3, 12), (9, 7), (9, 4), (10, 5), (0, 4), (13, 7), (11, 13), (6, 7), (4, 7), (10, 4), (1, 4), (10, 13), (11, 12), (1, 10)])"
15,36,0.00079345703125,0.694011926651001,4.28814697265625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(12, 7), (9, 2), (8, 0), (3, 13), (0, 2), (8, 3), (9, 5), (8, 12), (1, 6), (0, 8), (0, 14), (10, 12), (11, 14), (13, 14), (12, 6), (11, 4), (9, 10), (0, 7), (2, 4), (1, 2), (10, 5), (2, 7), (13, 7), (11, 13), (2, 13), (6, 7), (3, 14), (8, 7), (0, 3), (0, 9), (8, 10), (9, 12), (0, 6), (1, 13), (2, 12), (13, 6)])"
5,2,0.09375,0.0012726783752441406,0.01720714569091797,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(0, 3), (1, 3)])"
6,4,0.078125,0.00128936767578125,0.0130767822265625,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(2, 3), (2, 4), (0, 4), (3, 5)])"
7,8,0.0625,0.003025531768798828,0.02344512939453125,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(2, 4), (0, 3), (1, 4), (0, 6), (5, 6), (0, 5), (1, 6), (2, 5)])"
8,6,0.0234375,0.004277706146240234,0.038590431213378906,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(2, 7), (3, 7), (0, 3), (0, 6), (2, 3), (1, 7)])"
9,18,0.029296875,0.00901651382446289,0.08384132385253906,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(8, 4), (3, 4), (2, 7), (8, 7), (1, 4), (0, 6), (2, 3), (5, 7), (0, 2), (4, 5), (2, 6), (8, 5), (0, 5), (3, 6), (6, 7), (1, 6), (4, 7), (3, 5)])"
10,15,0.0107421875,0.021689176559448242,0.14977645874023438,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(0, 1), (0, 7), (0, 4), (2, 7), (1, 5), (4, 6), (1, 4), (8, 0), (2, 3), (2, 6), (5, 6), (8, 6), (3, 6), (0, 8), (8, 5)])"
11,16,0.0068359375,0.04364919662475586,0.32897186279296875,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(9, 1), (8, 1), (4, 6), (1, 4), (8, 5), (9, 5), (0, 2), (4, 5), (2, 6), (1, 10), (8, 2), (2, 5), (1, 3), (1, 9), (3, 5), (9, 4)])"
12,24,0.004638671875,0.08092236518859863,0.63140869140625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 4), (4, 6), (5, 7), (9, 5), (0, 2), (8, 3), (8, 6), (2, 5), (1, 3), (2, 11), (8, 2), (9, 7), (8, 5), (11, 4), (9, 10), (2, 4), (10, 11), (4, 7), (3, 5), (8, 7), (0, 3), (1, 4), (2, 3), (1, 10)])"
13,32,0.0028076171875,0.16200852394104004,1.2411880493164062,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(5, 7), (8, 0), (0, 2), (10, 6), (8, 12), (9, 11), (0, 8), (2, 5), (1, 3), (0, 11), (4, 5), (12, 6), (8, 5), (8, 11), (9, 4), (0, 1), (0, 7), (11, 7), (1, 2), (0, 4), (0, 10), (9, 10), (1, 5), (1, 11), (8, 4), (8, 1), (9, 6), (9, 12), (0, 9), (0, 6), (11, 6), (2, 6)])"
14,35,0.00140380859375,0.3385336399078369,2.4751129150390625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (4, 12), (5, 13), (9, 5), (8, 9), (10, 3), (2, 5), (2, 11), (1, 3), (1, 9), (13, 5), (8, 2), (9, 1), (9, 7), (11, 4), (0, 1), (11, 7), (10, 11), (0, 4), (1, 11), (2, 13), (12, 5), (4, 7), (3, 5), (3, 11), (4, 13), (8, 1), (9, 6), (0, 3), (11, 3), (1, 4), (10, 13), (11, 12), (2, 6), (2, 12)])"
15,40,0.000823974609375,0.6874532699584961,4.437141418457031,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(12, 7), (3, 7), (4, 6), (12, 13), (5, 13), (9, 5), (0, 2), (8, 9), (0, 5), (10, 3), (11, 5), (9, 14), (13, 5), (1, 9), (2, 14), (1, 12), (4, 14), (9, 1), (11, 4), (10, 2), (0, 7), (2, 4), (1, 2), (10, 5), (0, 10), (2, 7), (13, 7), (2, 10), (1, 14), (12, 5), (12, 14), (0, 3), (8, 10), (9, 12), (10, 13), (11, 6), (11, 12), (2, 6), (2, 12), (13, 6)])"
5,3,0.125,0.0013890266418457031,0.01832103729248047,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(2, 4), (1, 2), (0, 4)])"
6,3,0.0625,0.0013942718505859375,0.01332855224609375,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(2, 3), (2, 5), (0, 5)])"
7,8,0.0625,0.002635478973388672,0.0234222412109375,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(2, 4), (1, 5), (4, 6), (2, 3), (5, 6), (0, 5), (1, 3), (3, 5)])"
8,9,0.03125,0.006054401397705078,0.033738136291503906,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(0, 1), (3, 7), (0, 6), (2, 3), (3, 6), (1, 6), (2, 5), (4, 7), (3, 5)])"
9,12,0.01953125,0.013621330261230469,0.08226966857910156,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(1, 2), (3, 4), (8, 1), (8, 7), (4, 6), (5, 7), (8, 0), (2, 3), (0, 2), (8, 2), (0, 8), (1, 3)])"
10,19,0.0146484375,0.023801565170288086,0.15348434448242188,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(9, 2), (5, 7), (9, 5), (0, 2), (8, 3), (8, 9), (0, 5), (8, 6), (1, 9), (4, 5), (8, 2), (9, 1), (9, 7), (1, 2), (1, 5), (9, 3), (8, 1), (8, 7), (2, 3)])"
11,23,0.009765625,0.04859185218811035,0.35083770751953125,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(3, 4), (9, 2), (10, 6), (1, 6), (1, 3), (4, 5), (5, 6), (8, 2), (8, 5), (9, 4), (0, 1), (10, 5), (0, 10), (8, 4), (8, 1), (10, 4), (0, 3), (0, 9), (10, 7), (0, 6), (2, 3), (2, 6), (1, 10)])"
12,25,0.004638671875,0.07939291000366211,0.641937255859375,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 7), (4, 6), (8, 0), (0, 5), (10, 3), (11, 5), (8, 6), (0, 8), (9, 11), (1, 3), (0, 11), (4, 5), (11, 4), (0, 1), (2, 4), (1, 2), (1, 5), (1, 11), (10, 4), (9, 6), (0, 9), (8, 10), (1, 4), (0, 6), (1, 10)])"
13,26,0.00244140625,0.1630258560180664,1.24139404296875,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 7), (0, 2), (8, 9), (10, 6), (8, 6), (10, 3), (1, 9), (0, 11), (4, 5), (9, 1), (8, 5), (10, 2), (9, 4), (0, 1), (0, 7), (1, 2), (10, 11), (0, 10), (1, 5), (2, 10), (6, 7), (8, 7), (0, 6), (0, 12), (11, 6), (2, 6)])"
14,36,0.0015869140625,0.3426485061645508,2.4999923706054688,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 7), (3, 4), (3, 7), (5, 7), (3, 13), (8, 6), (8, 12), (9, 11), (4, 5), (3, 6), (3, 12), (11, 4), (8, 11), (9, 4), (2, 4), (1, 2), (0, 4), (2, 7), (13, 7), (0, 13), (11, 13), (6, 7), (8, 4), (4, 13), (9, 3), (10, 4), (1, 4), (11, 6), (0, 12), (2, 3), (10, 13), (1, 13), (2, 6), (2, 12), (1, 10), (13, 6)])"
15,43,0.0008544921875,0.6909165382385254,4.436920166015625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(12, 4), (3, 4), (4, 12), (9, 2), (5, 7), (8, 0), (5, 13), (10, 6), (0, 5), (10, 3), (0, 8), (2, 5), (0, 14), (1, 9), (13, 5), (6, 14), (14, 6), (9, 1), (9, 7), (8, 5), (8, 11), (9, 4), (0, 1), (9, 10), (2, 4), (10, 5), (8, 14), (0, 10), (1, 5), (13, 7), (10, 14), (3, 14), (8, 4), (4, 13), (8, 1), (10, 4), (0, 3), (9, 12), (10, 7), (10, 13), (1, 13), (2, 6), (2, 12)])"
5,2,0.09375,0.0015728473663330078,0.01742839813232422,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(2, 3), (1, 3)])"
6,3,0.0625,0.0012378692626953125,0.0133056640625,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(2, 3), (4, 5), (0, 5)])"
7,9,0.0546875,0.002764463424682617,0.0250244140625,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(2, 4), (1, 2), (1, 4), (0, 6), (5, 6), (0, 5), (3, 6), (2, 5), (1, 3)])"
8,13,0.0390625,0.004178285598754883,0.036065101623535156,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(0, 1), (2, 4), (1, 2), (4, 6), (6, 7), (4, 5), (5, 6), (0, 5), (3, 6), (1, 6), (2, 5), (4, 7), (3, 5)])"
9,15,0.021484375,0.011990785598754883,0.08915901184082031,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 7), (2, 4), (1, 5), (8, 7), (0, 3), (4, 6), (1, 4), (8, 0), (8, 3), (2, 6), (0, 5), (3, 6), (0, 8), (2, 5), (3, 5)])"
10,15,0.013671875,0.02096247673034668,0.16091537475585938,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(0, 7), (1, 2), (8, 4), (3, 4), (8, 7), (3, 7), (9, 6), (0, 9), (1, 4), (5, 7), (1, 7), (4, 5), (2, 5), (9, 7), (4, 7)])"
11,20,0.0078125,0.041465044021606445,0.346038818359375,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(3, 4), (4, 6), (9, 2), (5, 7), (0, 2), (0, 5), (2, 5), (3, 6), (9, 7), (9, 4), (0, 1), (9, 10), (0, 4), (4, 7), (3, 5), (8, 4), (8, 7), (0, 9), (8, 10), (2, 3)])"
12,25,0.00439453125,0.08785033226013184,0.6138916015625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(4, 6), (9, 2), (8, 0), (9, 5), (8, 3), (0, 5), (11, 5), (8, 6), (0, 8), (1, 3), (3, 6), (11, 4), (10, 2), (0, 1), (1, 2), (1, 11), (2, 10), (3, 5), (3, 11), (9, 3), (8, 7), (10, 4), (9, 6), (11, 3), (2, 3)])"
13,25,0.0028076171875,0.1690199375152588,1.313079833984375,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(3, 4), (4, 6), (5, 7), (8, 0), (10, 3), (9, 11), (0, 8), (2, 11), (0, 11), (12, 6), (3, 12), (8, 5), (11, 4), (11, 7), (1, 5), (4, 7), (3, 5), (9, 3), (8, 7), (9, 6), (0, 3), (8, 10), (10, 7), (0, 6), (2, 3)])"
14,30,0.00140380859375,0.3322007656097412,2.4694366455078125,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(4, 6), (12, 13), (5, 7), (5, 13), (3, 13), (10, 3), (9, 11), (2, 5), (1, 3), (2, 11), (13, 5), (5, 6), (8, 2), (9, 7), (8, 5), (9, 4), (9, 10), (1, 2), (2, 7), (3, 5), (3, 11), (9, 3), (8, 7), (11, 3), (0, 9), (10, 7), (0, 6), (8, 13), (2, 6), (13, 6)])"
15,40,0.000885009765625,0.7078251838684082,4.455680847167969,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(12, 4), (12, 7), (3, 4), (4, 12), (5, 7), (0, 2), (8, 3), (10, 6), (8, 9), (9, 14), (10, 3), (1, 6), (9, 11), (2, 5), (10, 12), (4, 5), (12, 6), (5, 6), (3, 6), (8, 5), (9, 10), (10, 5), (0, 4), (9, 13), (2, 7), (10, 14), (2, 13), (6, 7), (12, 14), (3, 11), (5, 14), (10, 4), (9, 6), (0, 3), (0, 9), (11, 3), (8, 7), (8, 13), (1, 13), (2, 6)])"
5,3,0.125,0.0013146400451660156,0.01832103729248047,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(2, 4), (1, 2), (1, 3)])"
6,6,0.109375,0.001689910888671875,0.0152740478515625,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(1, 2), (3, 4), (0, 3), (0, 2), (2, 5), (3, 5)])"
7,6,0.0546875,0.0031981468200683594,0.0229644775390625,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(0, 1), (2, 4), (1, 2), (0, 4), (4, 5), (3, 6)])"
8,12,0.0390625,0.0044710636138916016,0.035927772521972656,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(0, 7), (2, 4), (1, 2), (0, 4), (2, 7), (5, 7), (2, 3), (0, 2), (1, 7), (5, 6), (4, 7), (3, 5)])"
9,6,0.013671875,0.010838031768798828,0.07966804504394531,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 4), (1, 5), (8, 1), (8, 3), (0, 2), (3, 5)])"
10,14,0.01171875,0.023276567459106445,0.15127944946289062,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(2, 4), (8, 1), (1, 5), (1, 4), (5, 7), (8, 5), (0, 2), (8, 3), (4, 5), (0, 5), (8, 6), (9, 1), (1, 9), (3, 5)])"
11,20,0.0078125,0.04285430908203125,0.34658050537109375,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(4, 6), (9, 5), (0, 2), (8, 9), (1, 9), (5, 6), (3, 6), (9, 1), (9, 7), (0, 1), (0, 7), (2, 4), (10, 5), (0, 4), (6, 7), (4, 7), (8, 1), (1, 4), (1, 7), (1, 10)])"
12,25,0.00439453125,0.08854961395263672,0.6066207885742188,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(3, 7), (4, 6), (9, 2), (5, 7), (8, 0), (9, 5), (0, 2), (8, 3), (11, 5), (0, 8), (1, 9), (4, 5), (5, 6), (3, 6), (9, 1), (10, 2), (9, 4), (2, 10), (10, 4), (0, 3), (0, 9), (8, 10), (1, 4), (1, 7), (2, 6)])"
13,29,0.0028076171875,0.17233872413635254,1.2709884643554688,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(3, 7), (9, 2), (8, 9), (10, 3), (8, 12), (9, 11), (1, 3), (1, 9), (5, 6), (8, 2), (9, 1), (9, 7), (8, 5), (9, 4), (0, 1), (11, 7), (2, 4), (9, 10), (6, 7), (3, 5), (10, 4), (9, 6), (8, 10), (10, 7), (0, 6), (2, 3), (11, 6), (1, 7), (2, 6)])"
14,37,0.00152587890625,0.3449666500091553,2.5560684204101562,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 4), (12, 7), (4, 6), (4, 12), (9, 2), (5, 7), (5, 13), (9, 5), (8, 3), (8, 9), (10, 6), (8, 6), (8, 12), (13, 5), (10, 12), (12, 6), (3, 12), (8, 2), (11, 4), (9, 4), (10, 11), (1, 11), (11, 13), (2, 13), (12, 5), (8, 4), (9, 6), (0, 9), (10, 7), (1, 4), (0, 6), (0, 12), (2, 3), (10, 13), (1, 13), (11, 12), (1, 10)])"
15,35,0.000762939453125,0.6948142051696777,4.416709899902344,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(5, 7), (0, 2), (8, 3), (8, 9), (0, 14), (1, 9), (1, 12), (5, 6), (8, 2), (9, 1), (11, 4), (0, 1), (11, 7), (2, 4), (10, 11), (9, 13), (10, 14), (1, 11), (1, 14), (12, 5), (4, 7), (3, 5), (12, 14), (4, 13), (8, 1), (9, 6), (9, 12), (0, 9), (10, 7), (1, 4), (0, 6), (8, 10), (8, 13), (1, 13), (2, 6)])"
5,3,0.125,0.0011944770812988281,0.01832103729248047,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(2, 4), (0, 3), (3, 4)])"
6,6,0.09375,0.0014357566833496094,0.01544189453125,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(1, 5), (1, 4), (0, 2), (4, 5), (0, 5), (3, 5)])"
7,8,0.0625,0.0024886131286621094,0.0238189697265625,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(0, 1), (0, 4), (3, 4), (1, 5), (0, 6), (0, 2), (5, 6), (3, 5)])"
8,9,0.03515625,0.004433870315551758,0.036019325256347656,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(0, 7), (0, 4), (3, 4), (2, 7), (1, 5), (6, 7), (4, 5), (5, 6), (1, 6)])"
9,11,0.01953125,0.009537220001220703,0.08173561096191406,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 7), (2, 4), (1, 2), (8, 4), (5, 7), (2, 6), (5, 6), (0, 5), (3, 6), (8, 6), (2, 5)])"
10,17,0.0126953125,0.01918482780456543,0.14935684204101562,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(9, 7), (0, 4), (8, 4), (9, 6), (0, 9), (5, 7), (0, 6), (2, 3), (9, 5), (8, 0), (5, 6), (8, 6), (3, 6), (1, 6), (0, 8), (1, 3), (9, 4)])"
11,26,0.009765625,0.039662837982177734,0.33563995361328125,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(5, 7), (8, 0), (9, 5), (0, 2), (8, 3), (8, 6), (10, 3), (0, 8), (5, 6), (9, 7), (10, 2), (2, 4), (1, 2), (0, 4), (10, 5), (2, 7), (1, 5), (2, 10), (3, 5), (8, 1), (8, 7), (9, 6), (0, 9), (8, 10), (2, 6), (1, 10)])"
12,24,0.004150390625,0.08241057395935059,0.62530517578125,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(9, 2), (0, 2), (0, 5), (1, 9), (4, 5), (5, 6), (8, 2), (9, 1), (8, 11), (10, 2), (10, 5), (10, 11), (0, 4), (2, 7), (1, 5), (2, 10), (3, 11), (8, 1), (8, 7), (9, 6), (11, 3), (0, 9), (8, 10), (0, 6)])"
13,33,0.0030517578125,0.17548036575317383,1.2669219970703125,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(3, 4), (4, 6), (9, 2), (9, 5), (8, 3), (8, 9), (10, 6), (0, 5), (10, 3), (11, 5), (9, 11), (12, 6), (5, 6), (3, 6), (10, 2), (0, 1), (1, 2), (1, 11), (2, 10), (12, 5), (8, 1), (8, 7), (0, 3), (9, 12), (1, 4), (0, 6), (0, 12), (2, 3), (1, 7), (11, 6), (2, 6), (2, 12), (1, 10)])"
14,35,0.0015869140625,0.3346235752105713,2.4555740356445312,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(12, 7), (4, 6), (5, 7), (5, 13), (9, 5), (0, 2), (0, 5), (8, 6), (1, 6), (9, 11), (13, 5), (1, 9), (0, 11), (4, 5), (3, 6), (9, 1), (9, 7), (8, 11), (9, 4), (9, 10), (0, 7), (2, 4), (0, 4), (0, 10), (9, 13), (1, 5), (1, 11), (11, 13), (6, 7), (12, 5), (9, 12), (10, 7), (0, 12), (8, 13), (13, 6)])"
15,44,0.000946044921875,0.7122693061828613,4.5315093994140625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]) -- (Edges: [(14, 7), (3, 13), (0, 2), (9, 5), (0, 5), (10, 3), (2, 5), (0, 14), (2, 14), (1, 12), (5, 6), (3, 6), (4, 14), (9, 7), (8, 5), (8, 11), (9, 4), (0, 1), (2, 4), (1, 2), (0, 4), (10, 5), (8, 14), (13, 7), (1, 11), (0, 13), (11, 13), (4, 7), (3, 11), (3, 14), (4, 13), (9, 3), (8, 1), (8, 7), (0, 3), (11, 3), (10, 7), (1, 4), (8, 10), (0, 12), (8, 13), (11, 12), (13, 6), (1, 10)])"
5,4,0.15625,0.00139617919921875,0.02087688446044922,"(Vertices: [0, 1, 2, 3, 4]) -- (Edges: [(2, 3), (0, 2), (1, 2), (1, 4)])"
6,2,0.046875,0.0011222362518310547,0.01007843017578125,"(Vertices: [0, 1, 2, 3, 4, 5]) -- (Edges: [(2, 3), (1, 3)])"
7,3,0.03125,0.003136873245239258,0.01720428466796875,"(Vertices: [0, 1, 2, 3, 4, 5, 6]) -- (Edges: [(1, 2), (0, 3), (1, 4)])"
8,7,0.02734375,0.004341602325439453,0.036805152893066406,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7]) -- (Edges: [(1, 5), (2, 3), (2, 6), (5, 6), (0, 5), (1, 3), (3, 5)])"
9,15,0.025390625,0.011404037475585938,0.08895301818847656,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8]) -- (Edges: [(0, 1), (1, 2), (0, 4), (3, 4), (2, 7), (8, 1), (3, 7), (0, 3), (8, 0), (0, 2), (2, 6), (5, 6), (8, 6), (3, 6), (0, 8)])"
10,20,0.013671875,0.019557714462280273,0.16028976440429688,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]) -- (Edges: [(3, 4), (3, 7), (4, 6), (9, 2), (5, 7), (8, 0), (8, 3), (0, 5), (1, 6), (0, 8), (1, 3), (4, 5), (3, 6), (0, 7), (0, 4), (4, 7), (9, 3), (0, 3), (1, 7), (2, 6)])"
11,22,0.00830078125,0.041410207748413086,0.3397369384765625,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]) -- (Edges: [(9, 2), (0, 5), (10, 3), (1, 6), (1, 9), (9, 1), (10, 2), (2, 4), (0, 4), (0, 10), (2, 7), (1, 5), (2, 10), (4, 7), (8, 4), (8, 7), (10, 4), (0, 3), (8, 10), (1, 4), (0, 6), (1, 7)])"
12,21,0.00390625,0.08410263061523438,0.5956268310546875,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]) -- (Edges: [(9, 2), (8, 3), (1, 6), (2, 11), (0, 11), (4, 5), (5, 6), (9, 7), (11, 4), (10, 2), (0, 7), (2, 4), (0, 4), (2, 7), (2, 10), (9, 3), (8, 1), (8, 7), (8, 10), (11, 6), (2, 6)])"
13,20,0.002197265625,0.16150355339050293,1.2779312133789062,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]) -- (Edges: [(12, 4), (4, 12), (8, 3), (11, 5), (8, 12), (10, 3), (2, 5), (12, 6), (5, 6), (9, 10), (11, 7), (10, 5), (10, 11), (0, 4), (0, 10), (2, 7), (8, 1), (1, 4), (0, 12), (2, 12)])"
14,34,0.00140380859375,0.33829545974731445,2.4513168334960938,"(Vertices: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]) -- (Edges: [(3, 7), (5, 7), (8, 0), (5, 13), (3, 13), (9, 5), (8, 9), (10, 6), (11, 5), (8, 12), (1, 6), (0, 8), (1, 3), (13, 5), (0, 11), (10, 12), (1, 12), (4, 5), (3, 12), (9, 7), (11, 4), (9, 4), (11, 7), (2, 4), (1, 5), (1, 11), (0, 13), (3, 5), (8, 1), (0, 3), (10, 7), (10, 13), (0, 6), (2, 6)])"
